Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron
2017-02-14,Dinner,1130.0,52.0,13.5,9.0,14.0,0.0,565.0,1830.0,210.0,95.0,16.0,24.0,76.0,26.0,0.0,30.0,40.0
2017-02-14,Snacks,903.3,48.8,10.0,12.6,21.5,0.0,60.0,821.7,73.3,61.8,6.3,30.7,66.8,0.0,0.0,23.7,22.0
2017-02-15,Breakfast,450.7,12.1,6.0,0.0,0.1,0.0,54.0,313.5,232.3,63.0,3.0,3.0,15.6,7.0,0.0,7.9,23.3
2017-02-15,Lunch,849.0,35.0,14.1,0.1,0.0,2.0,150.0,1433.3,492.6,75.9,24.0,30.0,59.9,57.8,155.8,17.3,57.0
2017-02-15,Dinner,1140.0,52.5,13.5,13.5,21.0,0.0,15.0,2070.0,0.0,93.0,15.0,30.0,75.0,12.0,0.0,30.0,30.0
2017-02-15,Snacks,640.0,21.0,5.0,0.0,0.0,0.0,90.0,560.0,200.0,40.0,3.0,31.0,76.0,20.0,8.0,94.0,10.0
2017-02-16,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-02-16,Lunch,849.0,35.0,14.1,0.1,0.0,2.0,150.0,1433.3,492.6,75.9,24.0,30.0,59.9,57.8,155.8,17.3,57.0
2017-02-16,Dinner,1140.0,52.5,13.5,13.5,21.0,0.0,15.0,2070.0,0.0,93.0,15.0,30.0,75.0,12.0,0.0,30.0,30.0
2017-02-16,Snacks,1280.0,26.0,10.0,0.0,0.0,0.0,75.0,575.0,0.0,66.0,3.0,32.0,51.0,0.0,0.0,16.0,16.0
2017-02-17,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-02-17,Lunch,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,Snacks,1560.0,37.0,10.0,9.0,14.0,0.0,70.0,1640.0,0.0,68.0,10.0,22.0,98.0,8.0,0.0,36.0,24.0
2017-02-18,Breakfast,1204.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-02-18,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-18,Snacks,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0
2017-02-19,Breakfast,534.7,19.1,7.0,0.0,0.1,0.0,205.0,1349.5,232.3,66.0,5.0,7.0,24.6,8.0,0.0,15.9,25.3
2017-02-19,Lunch,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-19,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-19,Snacks,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2017-02-20,Breakfast,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,Dinner,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,Snacks,740.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-02-21,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-02-21,Lunch,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,Dinner,1140.0,52.5,13.5,13.5,21.0,0.0,15.0,2070.0,0.0,93.0,15.0,30.0,75.0,12.0,0.0,30.0,30.0
2017-02-21,Snacks,946.7,16.7,8.3,0.7,2.0,0.0,120.0,953.3,36.7,78.7,0.7,67.3,92.7,40.0,16.0,157.3,8.0
2017-02-22,Breakfast,450.7,12.1,6.0,0.0,0.1,0.0,54.0,313.5,232.3,63.0,3.0,3.0,15.6,7.0,0.0,7.9,23.3
2017-02-22,Lunch,809.0,17.9,3.6,0.1,0.0,0.0,140.0,2312.0,227.0,99.3,33.1,29.0,67.1,1.0,43.0,50.0,43.0
2017-02-22,Dinner,1340.0,82.0,36.0,0.0,0.0,2.0,240.0,200.0,0.0,78.0,6.0,20.0,74.0,40.0,30.0,70.0,60.0
2017-02-22,Snacks,480.0,7.0,4.0,0.0,0.0,0.0,90.0,560.0,0.0,34.0,0.0,30.0,70.0,20.0,8.0,86.0,4.0
2017-02-23,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-02-23,Lunch,1230.0,53.0,11.0,0.0,0.0,1.0,275.0,2230.0,0.0,124.0,7.0,38.0,68.0,0.0,0.0,0.0,0.0
2017-02-23,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,Snacks,750.0,29.5,7.8,6.8,10.5,0.0,90.0,785.0,0.0,47.5,3.0,36.0,80.5,20.0,8.0,89.0,10.0
2017-02-24,Breakfast,444.7,8.9,4.7,0.0,0.1,0.0,24.5,453.0,232.3,47.7,2.0,4.7,11.0,4.2,15.0,17.3,15.3
2017-02-24,Lunch,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,Dinner,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,Snacks,1080.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-02-25,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-02-25,Lunch,1010.0,42.3,9.0,0.0,0.0,1.0,275.0,2005.0,0.0,98.0,7.5,35.5,63.5,0.0,0.0,0.0,0.0
2017-02-25,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-02-25,Snacks,900.0,7.0,4.0,0.0,0.0,0.0,90.0,560.0,0.0,34.0,0.0,30.0,70.0,20.0,8.0,86.0,4.0
2017-02-26,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-02-26,Lunch,1280.0,66.0,20.0,0.0,0.0,0.0,240.0,3000.0,0.0,86.0,6.0,16.0,78.0,20.0,30.0,16.0,60.0
2017-02-26,Dinner,612.0,27.7,11.2,0.0,0.0,1.6,120.0,1165.0,212.5,40.5,16.7,8.0,48.2,53.4,190.2,16.2,48.0
2017-02-26,Snacks,1100.0,34.5,10.8,6.8,10.5,0.0,120.0,1085.0,450.0,105.5,6.0,83.0,103.5,42.0,31.0,159.0,12.0
2017-02-27,Breakfast,324.7,28.1,2.0,0.0,0.1,0.0,0.0,9.5,632.3,12.0,6.0,2.0,12.6,0.0,0.0,16.9,12.3
2017-02-27,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-02-27,Dinner,1372.0,62.7,20.2,9.0,14.0,1.6,130.0,2545.0,212.5,102.5,26.7,28.0,98.2,61.4,190.2,36.2,68.0
2017-02-27,Snacks,640.0,21.0,5.0,0.0,0.0,0.0,90.0,560.0,200.0,40.0,3.0,31.0,76.0,20.0,8.0,94.0,10.0
2017-02-28,Breakfast,324.7,28.1,2.0,0.0,0.1,0.0,0.0,9.5,632.3,12.0,6.0,2.0,12.6,0.0,0.0,16.9,12.3
2017-02-28,Lunch,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,Dinner,1520.0,70.0,18.0,18.0,28.0,0.0,20.0,2760.0,0.0,124.0,20.0,40.0,100.0,16.0,0.0,40.0,40.0
2017-02-28,Snacks,346.7,6.7,2.3,0.7,2.0,0.0,60.0,353.3,36.7,22.7,0.7,11.3,48.7,0.0,0.0,17.3,8.0
2017-03-01,Breakfast,450.7,12.1,6.0,0.0,0.1,0.0,54.0,313.5,232.3,63.0,3.0,3.0,15.6,7.0,0.0,7.9,23.3
2017-03-01,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-03-01,Dinner,1340.0,82.0,36.0,0.0,0.0,2.0,240.0,200.0,0.0,78.0,6.0,20.0,74.0,40.0,30.0,70.0,60.0
2017-03-01,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-02,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-02,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-03-02,Dinner,1000.0,47.5,16.5,4.5,7.0,0.0,75.0,2350.0,0.0,97.0,9.0,16.0,63.0,14.0,0.0,60.0,30.0
2017-03-02,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-03,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-03-03,Lunch,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,Dinner,410.0,18.0,4.5,0.0,0.0,0.0,555.0,590.0,210.0,43.0,6.0,2.0,26.0,18.0,0.0,10.0,24.0
2017-03-03,Snacks,510.0,8.0,5.5,0.0,0.0,0.0,75.0,1400.0,0.0,18.0,0.0,14.0,90.0,12.0,0.0,40.0,4.0
2017-03-04,Breakfast,314.7,16.6,1.5,1.0,1.1,0.0,0.0,9.5,572.3,33.0,7.0,2.0,11.6,0.0,0.0,8.9,16.3
2017-03-04,Lunch,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-04,Dinner,300.0,5.0,3.5,0.0,0.0,0.0,40.0,890.0,0.0,11.0,0.0,9.0,52.0,8.0,0.0,24.0,2.0
2017-03-04,Snacks,2383.4,25.1,11.3,1.1,11.1,0.0,133.8,1445.6,195.5,49.0,0.0,3.6,62.1,0.0,0.0,16.6,16.7
2017-03-05,Breakfast,154.7,2.6,0.5,1.0,1.1,0.0,0.0,9.5,372.3,27.0,4.0,1.0,5.6,0.0,0.0,0.9,10.3
2017-03-05,Lunch,730.0,39.0,8.0,0.0,0.0,0.0,110.0,920.0,0.0,51.0,7.0,4.0,47.0,50.0,30.0,4.0,25.0
2017-03-05,Dinner,612.0,27.7,11.2,0.0,0.0,1.6,120.0,1165.0,212.5,40.5,16.7,8.0,48.2,53.4,190.2,16.2,48.0
2017-03-05,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-06,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-06,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-03-06,Dinner,1000.0,47.5,16.5,4.5,7.0,0.0,75.0,2350.0,0.0,97.0,9.0,16.0,63.0,14.0,0.0,60.0,30.0
2017-03-06,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-07,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-07,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-03-07,Dinner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-07,Snacks,400.0,10.0,4.0,0.0,0.0,0.0,65.0,365.0,0.0,26.0,1.0,12.0,49.0,0.0,0.0,16.0,8.0
2017-03-08,Breakfast,450.7,12.1,6.0,0.0,0.1,0.0,54.0,313.5,232.3,63.0,3.0,3.0,15.6,7.0,0.0,7.9,23.3
2017-03-08,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-03-08,Dinner,612.0,27.7,11.2,0.0,0.0,1.6,120.0,1165.0,212.5,40.5,16.7,8.0,48.2,53.4,190.2,16.2,48.0
2017-03-08,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-09,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-09,Lunch,684.0,4.6,0.1,0.1,0.0,0.0,182.0,1253.0,439.5,75.0,20.9,33.3,85.5,7.0,26.6,16.8,32.2
2017-03-09,Dinner,575.0,4.2,0.0,0.0,0.0,0.0,182.0,1251.0,212.5,45.7,15.8,11.3,84.9,6.0,18.6,15.8,31.2
2017-03-09,Snacks,540.0,31.5,5.5,4.5,7.0,0.0,5.0,690.0,200.0,37.0,8.0,11.0,31.0,4.0,0.0,18.0,16.0
2017-03-10,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-10,Lunch,730.0,39.0,8.0,0.0,0.0,0.0,110.0,920.0,0.0,51.0,7.0,4.0,47.0,50.0,30.0,4.0,25.0
2017-03-10,Dinner,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-10,Snacks,1858.0,2.0,1.0,0.0,0.0,0.0,60.0,288.0,192.0,85.0,0.0,2.0,53.2,0.0,0.0,18.0,4.0
2017-03-11,Breakfast,1104.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-03-11,Dinner,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,192.0,28.2,0.0,0.0,3.0,0.0,0.0,2.0,0.0
2017-03-11,Snacks,1080.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-12,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-03-12,Lunch,730.0,39.0,8.0,0.0,0.0,0.0,110.0,920.0,0.0,51.0,7.0,4.0,47.0,50.0,30.0,4.0,25.0
2017-03-12,Dinner,575.0,4.2,0.0,0.0,0.0,0.0,182.0,1251.0,212.5,45.7,15.8,11.3,84.9,6.0,18.6,15.8,31.2
2017-03-12,Snacks,620.0,19.5,5.5,4.5,7.0,0.0,65.0,950.0,0.0,37.0,5.0,12.0,73.0,4.0,0.0,26.0,14.0
2017-03-13,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-13,Lunch,684.0,4.6,0.1,0.1,0.0,0.0,182.0,1253.0,439.5,75.0,20.9,33.3,85.5,7.0,26.6,16.8,32.2
2017-03-13,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-03-13,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-14,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-14,Lunch,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-14,Dinner,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-14,Snacks,320.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-15,Breakfast,450.7,12.1,6.0,0.0,0.1,0.0,54.0,313.5,232.3,63.0,3.0,3.0,15.6,7.0,0.0,7.9,23.3
2017-03-15,Lunch,684.0,4.6,0.1,0.1,0.0,0.0,182.0,1253.0,439.5,75.0,20.9,33.3,85.5,7.0,26.6,16.8,32.2
2017-03-15,Dinner,410.0,18.0,4.5,0.0,0.0,0.0,555.0,590.0,210.0,43.0,6.0,2.0,26.0,18.0,0.0,10.0,24.0
2017-03-15,Snacks,640.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-16,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-16,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-03-16,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-03-16,Snacks,400.0,10.0,4.0,0.0,0.0,0.0,65.0,365.0,0.0,26.0,1.0,12.0,49.0,0.0,0.0,16.0,8.0
2017-03-17,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-17,Lunch,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-17,Dinner,612.0,27.7,11.2,0.0,0.0,1.6,120.0,1165.0,212.5,40.5,16.7,8.0,48.2,53.4,190.2,16.2,48.0
2017-03-17,Snacks,644.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-18,Breakfast,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-18,Dinner,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-18,Snacks,760.0,3.0,1.5,0.0,0.0,0.0,90.0,390.0,0.0,9.0,0.0,3.0,72.0,0.0,0.0,24.0,6.0
2017-03-19,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-03-19,Lunch,612.0,27.7,11.2,0.0,0.0,1.6,120.0,1165.0,212.5,40.5,16.7,8.0,48.2,53.4,190.2,16.2,48.0
2017-03-19,Dinner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-19,Snacks,1850.0,1.0,0.5,0.0,0.0,0.0,30.0,130.0,0.0,3.0,0.0,1.0,24.0,0.0,0.0,8.0,2.0
2017-03-20,Breakfast,534.7,19.1,7.0,0.0,0.1,0.0,205.0,1349.5,232.3,66.0,5.0,7.0,24.6,8.0,0.0,15.9,25.3
2017-03-20,Lunch,730.0,39.0,8.0,0.0,0.0,0.0,110.0,920.0,0.0,51.0,7.0,4.0,47.0,50.0,30.0,4.0,25.0
2017-03-20,Dinner,620.0,30.0,12.0,0.0,0.0,0.0,70.0,1660.0,0.0,66.0,4.0,6.0,38.0,10.0,0.0,50.0,20.0
2017-03-20,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-21,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-21,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-03-21,Dinner,930.0,45.0,18.0,0.0,0.0,0.0,105.0,2490.0,0.0,99.0,6.0,9.0,57.0,15.0,0.0,75.0,30.0
2017-03-21,Snacks,380.0,8.0,5.0,0.0,0.0,0.0,60.0,335.0,0.0,25.0,1.0,11.0,49.0,0.0,0.0,16.0,4.0
2017-03-22,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-22,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-03-22,Dinner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-23,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-03-23,Lunch,965.0,30.3,7.0,0.0,0.0,0.0,230.0,1222.5,0.0,111.0,8.5,39.5,60.5,0.0,0.0,0.0,0.0
2017-03-23,Dinner,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-24,Breakfast,223.0,6.0,3.0,0.0,0.0,0.0,27.0,152.0,0.0,31.5,1.5,1.5,7.5,3.5,0.0,3.5,11.5
2017-03-24,Lunch,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Dinner,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-25,Breakfast,314.7,16.6,4.5,0.0,0.1,0.0,555.0,409.5,442.3,23.0,3.0,1.0,22.6,18.0,0.0,8.9,18.3
2017-03-25,Lunch,730.0,39.0,8.0,0.0,0.0,0.0,110.0,920.0,0.0,51.0,7.0,4.0,47.0,50.0,30.0,4.0,25.0
2017-03-25,Dinner,828.0,25.5,5.5,0.1,0.0,0.0,90.0,309.0,2304.0,99.0,21.0,27.0,59.7,1191.0,48.6,15.6,45.6
2017-03-25,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-26,Breakfast,1004.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-03-26,Dinner,1191.5,11.8,3.8,0.0,1.0,0.0,123.1,224.4,0.0,20.5,0.0,1.0,62.6,0.0,2.0,5.9,18.4
2017-03-26,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-27,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-03-27,Lunch,732.0,5.2,0.1,0.1,0.0,0.0,208.0,1283.0,439.5,75.0,20.9,33.3,95.9,7.0,27.4,16.8,33.8
2017-03-27,Dinner,828.0,25.5,5.5,0.1,0.0,0.0,90.0,309.0,2304.0,99.0,21.0,27.0,59.7,1191.0,48.6,15.6,45.6
2017-03-27,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-28,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-03-28,Lunch,732.0,5.2,0.1,0.1,0.0,0.0,208.0,1283.0,439.5,75.0,20.9,33.3,95.9,7.0,27.4,16.8,33.8
2017-03-28,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-03-28,Snacks,540.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-03-29,Breakfast,194.7,15.1,2.5,4.5,7.1,0.0,0.0,139.5,232.3,7.0,2.0,3.0,8.6,0.0,0.0,0.9,4.3
2017-03-29,Lunch,623.0,4.8,0.0,0.0,0.0,0.0,208.0,1281.0,212.5,45.7,15.8,11.3,95.3,6.0,19.4,15.8,32.8
2017-03-29,Dinner,623.0,4.8,0.0,0.0,0.0,0.0,208.0,1281.0,212.5,45.7,15.8,11.3,95.3,6.0,19.4,15.8,32.8
2017-03-29,Snacks,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-03-30,Breakfast,194.7,15.1,2.5,4.5,7.1,0.0,0.0,139.5,232.3,7.0,2.0,3.0,8.6,0.0,0.0,0.9,4.3
2017-03-30,Lunch,623.0,4.8,0.0,0.0,0.0,0.0,208.0,1281.0,212.5,45.7,15.8,11.3,95.3,6.0,19.4,15.8,32.8
